CaseID,Activity,startTime,endTime,security,IP,Operator,Department,cloud
928,modify,8/22/2022 7:58,8/22/2022 8:01,1,BJ,zhao,b,B
928,move,8/22/2022 8:10,8/22/2022 8:12,1,BJ,zhao,b,B
928,modify,8/22/2022 8:16,8/22/2022 8:19,1,BJ,wang,b,B
928,read,8/22/2022 8:23,8/22/2022 8:34,1,SH,zhao,b,A
928,modify,8/22/2022 8:37,8/22/2022 8:40,1,SH,li,b,B
928,read,8/22/2022 8:53,8/22/2022 9:05,1,BJ,liu,a,B
928,move,8/22/2022 9:10,8/22/2022 9:13,1,SH,zhao,b,A
928,write,8/22/2022 9:18,8/22/2022 9:21,1,BJ,liu,b,B
928,rename,8/22/2022 9:23,8/22/2022 9:23,1,SH,liu,a,B
928,modify,8/22/2022 9:24,8/22/2022 9:27,1,SH,wang,a,B
928,rename,8/22/2022 9:30,8/22/2022 9:30,1,BJ,liu,b,A
928,modify,8/22/2022 9:33,8/22/2022 9:36,1,BJ,zhao,c,A
928,write,8/22/2022 9:46,8/22/2022 9:50,1,BJ,wang,c,A
928,copy,8/22/2022 9:58,8/22/2022 9:59,1,SH,wang,a,A
928,modify,8/22/2022 10:09,8/22/2022 10:12,1,BJ,zhao,c,B
929,create,8/22/2022 8:29,8/22/2022 8:30,4,SH,zhao,c,A
929,modify,8/22/2022 8:36,8/22/2022 8:39,4,SH,zhang,c,A
929,copy,8/22/2022 8:39,8/22/2022 8:40,4,BJ,liu,b,A
929,rename,8/22/2022 8:46,8/22/2022 8:46,4,BJ,zhao,a,B
930,create,8/22/2022 10:22,8/22/2022 10:23,1,SH,liu,a,B
930,write,8/22/2022 10:32,8/22/2022 10:35,1,BJ,zhang,a,B
930,modify,8/22/2022 10:36,8/22/2022 10:38,1,SH,wang,a,A
930,write,8/22/2022 10:43,8/22/2022 10:46,1,BJ,li,a,B
930,copy,8/22/2022 10:48,8/22/2022 10:49,1,SH,li,c,A
930,delete,8/22/2022 10:53,8/22/2022 10:53,1,BJ,wang,b,B
931,create,8/22/2022 10:13,8/22/2022 10:14,1,BJ,zhao,c,A
931,move,8/22/2022 10:23,8/22/2022 10:26,1,BJ,li,b,B
931,write,8/22/2022 10:29,8/22/2022 10:32,1,BJ,zhang,a,B
931,modify,8/22/2022 10:39,8/22/2022 10:41,1,BJ,wang,a,A
931,copy,8/22/2022 10:49,8/22/2022 10:49,1,BJ,liu,c,A
931,rename,8/22/2022 10:50,8/22/2022 10:50,1,SH,wang,a,A
931,read,8/22/2022 11:14,8/22/2022 11:32,1,BJ,wang,c,A
931,move,8/22/2022 11:37,8/22/2022 11:39,1,BJ,zhao,a,B
931,rename,8/22/2022 11:39,8/22/2022 11:39,1,BJ,liu,c,A
931,modify,8/22/2022 11:46,8/22/2022 11:49,1,SH,zhang,c,A
931,rename,8/22/2022 11:52,8/22/2022 11:52,1,SH,zhang,b,A
931,modify,8/22/2022 11:56,8/22/2022 11:59,1,SH,zhao,a,B
931,move,8/22/2022 12:01,8/22/2022 12:03,1,SH,wang,c,A
931,read,8/22/2022 12:08,8/22/2022 12:16,1,SH,zhang,c,A
931,delete,8/22/2022 12:17,8/22/2022 12:18,1,SH,zhang,c,A
932,create,8/22/2022 11:04,8/22/2022 11:05,2,BJ,wang,a,B
932,modify,8/22/2022 11:08,8/22/2022 11:11,2,SH,zhang,a,B
932,write,8/22/2022 11:18,8/22/2022 11:21,2,SH,wang,c,B
932,copy,8/22/2022 11:22,8/22/2022 11:22,2,BJ,li,a,A
932,write,8/22/2022 11:30,8/22/2022 11:33,2,SH,zhao,c,B
932,read,8/22/2022 11:37,8/22/2022 11:58,2,SH,wang,b,A
932,write,8/22/2022 12:06,8/22/2022 12:09,2,BJ,liu,b,B
932,read,8/22/2022 12:16,8/22/2022 12:34,2,BJ,wang,a,B
932,modify,8/22/2022 12:41,8/22/2022 12:44,2,SH,liu,b,A
932,copy,8/22/2022 12:53,8/22/2022 12:54,2,SH,li,c,A
932,read,8/22/2022 13:08,8/22/2022 13:29,2,BJ,zhao,a,A
932,modify,8/22/2022 13:37,8/22/2022 13:40,2,SH,zhao,c,A
932,move,8/22/2022 13:49,8/22/2022 13:51,2,SH,li,a,A
932,write,8/22/2022 13:54,8/22/2022 13:57,2,SH,wang,a,A
932,modify,8/22/2022 14:07,8/22/2022 14:10,2,SH,li,b,B
932,rename,8/22/2022 14:15,8/22/2022 14:15,2,BJ,zhang,c,B
932,write,8/22/2022 14:16,8/22/2022 14:19,2,BJ,zhang,c,B
932,copy,8/22/2022 14:26,8/22/2022 14:27,2,BJ,wang,c,A
932,rename,8/22/2022 14:36,8/22/2022 14:36,2,SH,li,b,B
932,write,8/22/2022 14:40,8/22/2022 14:43,2,SH,zhao,c,B
932,read,8/22/2022 14:54,8/22/2022 15:09,2,BJ,wang,c,B
932,write,8/22/2022 15:15,8/22/2022 15:18,2,SH,zhao,b,B
932,rename,8/22/2022 15:19,8/22/2022 15:20,2,SH,zhao,a,B
932,write,8/22/2022 15:25,8/22/2022 15:28,2,SH,wang,b,B
932,rename,8/22/2022 15:34,8/22/2022 15:34,2,SH,liu,c,B
932,read,8/22/2022 15:37,8/22/2022 15:48,2,SH,zhao,c,B
932,move,8/22/2022 15:50,8/22/2022 15:52,2,BJ,zhao,b,A
932,modify,8/22/2022 15:54,8/22/2022 15:57,2,SH,zhang,c,A
932,read,8/22/2022 16:10,8/22/2022 16:28,2,BJ,zhang,a,A
932,write,8/22/2022 16:31,8/22/2022 16:33,2,BJ,zhang,b,A
932,read,8/22/2022 16:54,8/22/2022 17:16,2,SH,li,b,A
932,move,8/22/2022 17:17,8/22/2022 17:19,2,BJ,liu,a,B
932,modify,8/22/2022 17:23,8/22/2022 17:25,2,SH,zhang,c,B
932,modify,8/22/2022 17:29,8/22/2022 17:32,2,SH,li,c,B
932,rename,8/22/2022 17:38,8/22/2022 17:38,2,BJ,wang,c,B
932,read,8/22/2022 17:44,8/22/2022 18:00,2,SH,liu,b,A
932,copy,8/22/2022 18:07,8/22/2022 18:08,2,BJ,li,c,A
932,rename,8/22/2022 18:13,8/22/2022 18:14,2,SH,wang,c,A
932,read,8/22/2022 18:27,8/22/2022 18:44,2,SH,zhao,c,B
932,move,8/22/2022 18:47,8/22/2022 18:50,2,SH,zhao,b,B
932,rename,8/22/2022 18:53,8/22/2022 18:53,2,SH,zhang,a,A
932,read,8/22/2022 19:18,8/22/2022 19:38,2,BJ,zhang,a,B
932,copy,8/22/2022 19:39,8/22/2022 19:39,2,SH,wang,a,B
932,delete,8/22/2022 19:48,8/22/2022 19:48,2,SH,li,b,A
933,create,8/22/2022 11:51,8/22/2022 11:53,5,BJ,zhang,a,B
933,rename,8/22/2022 12:01,8/22/2022 12:02,5,BJ,wang,a,B
933,read,8/22/2022 12:18,8/22/2022 12:35,5,BJ,liu,a,B
933,write,8/22/2022 12:42,8/22/2022 12:45,5,BJ,liu,b,A
933,copy,8/22/2022 12:47,8/22/2022 12:48,5,SH,zhang,a,A
933,rename,8/22/2022 12:55,8/22/2022 12:55,5,BJ,zhang,b,A
933,write,8/22/2022 13:02,8/22/2022 13:06,5,BJ,zhao,a,B
933,move,8/22/2022 13:10,8/22/2022 13:13,5,SH,li,b,A
933,read,8/22/2022 13:17,8/22/2022 13:31,5,SH,zhao,b,B
933,write,8/22/2022 13:35,8/22/2022 13:38,5,SH,li,b,A
933,copy,8/22/2022 13:46,8/22/2022 13:47,5,BJ,zhang,b,A
933,modify,8/22/2022 13:56,8/22/2022 13:59,5,SH,zhang,b,A
933,write,8/22/2022 14:07,8/22/2022 14:10,5,SH,zhang,c,B
933,move,8/22/2022 14:14,8/22/2022 14:16,5,BJ,zhao,c,B
933,rename,8/22/2022 14:22,8/22/2022 14:22,5,BJ,wang,b,A
933,read,8/22/2022 14:41,8/22/2022 15:01,5,SH,zhang,b,A
933,copy,8/22/2022 15:04,8/22/2022 15:05,5,BJ,zhao,a,B
933,write,8/22/2022 15:07,8/22/2022 15:11,5,BJ,li,c,B
933,modify,8/22/2022 15:11,8/22/2022 15:13,5,BJ,wang,a,A
933,move,8/22/2022 15:14,8/22/2022 15:15,5,BJ,wang,b,A
933,read,8/22/2022 15:43,8/22/2022 16:04,5,BJ,zhang,a,A
933,move,8/22/2022 16:05,8/22/2022 16:08,5,SH,wang,a,A
933,write,8/22/2022 16:20,8/22/2022 16:24,5,SH,zhao,a,A
933,copy,8/22/2022 16:31,8/22/2022 16:32,5,BJ,zhang,b,A
933,read,8/22/2022 16:38,8/22/2022 16:54,5,BJ,zhang,a,B
933,move,8/22/2022 16:59,8/22/2022 17:01,5,SH,wang,a,B
933,rename,8/22/2022 17:09,8/22/2022 17:09,5,BJ,zhao,c,B
933,write,8/22/2022 17:10,8/22/2022 17:14,5,BJ,zhao,b,A
933,read,8/22/2022 17:33,8/22/2022 17:46,5,SH,zhang,a,B
933,move,8/22/2022 17:55,8/22/2022 17:57,5,SH,zhang,a,B
933,read,8/22/2022 18:16,8/22/2022 18:30,5,BJ,zhang,c,B
933,delete,8/22/2022 18:31,8/22/2022 18:31,5,SH,zhang,a,A
934,create,8/22/2022 11:58,8/22/2022 12:00,4,SH,zhang,b,B
934,move,8/22/2022 12:04,8/22/2022 12:07,4,BJ,li,b,B
934,write,8/22/2022 12:08,8/22/2022 12:11,4,SH,zhao,c,B
934,modify,8/22/2022 12:16,8/22/2022 12:18,4,SH,liu,c,B
934,read,8/22/2022 12:22,8/22/2022 12:38,4,BJ,wang,c,A
934,modify,8/22/2022 12:44,8/22/2022 12:47,4,SH,zhang,c,A
934,rename,8/22/2022 12:54,8/22/2022 12:54,4,SH,li,c,B
934,read,8/22/2022 13:14,8/22/2022 13:38,4,SH,wang,c,B
934,move,8/22/2022 13:43,8/22/2022 13:46,4,SH,zhao,b,B
934,write,8/22/2022 13:51,8/22/2022 13:54,4,SH,wang,c,B
934,move,8/22/2022 14:03,8/22/2022 14:05,4,SH,liu,a,A
934,rename,8/22/2022 14:10,8/22/2022 14:10,4,SH,li,b,A
934,read,8/22/2022 14:21,8/22/2022 14:34,4,SH,zhang,a,B
934,move,8/22/2022 14:35,8/22/2022 14:39,4,BJ,wang,b,B
934,write,8/22/2022 14:45,8/22/2022 14:48,4,SH,wang,c,B
934,read,8/22/2022 14:57,8/22/2022 15:09,4,SH,zhao,c,A
934,copy,8/22/2022 15:10,8/22/2022 15:11,4,BJ,zhao,c,B
934,modify,8/22/2022 15:15,8/22/2022 15:17,4,BJ,zhao,a,A
934,copy,8/22/2022 15:25,8/22/2022 15:25,4,BJ,wang,c,A
934,delete,8/22/2022 15:26,8/22/2022 15:26,4,BJ,li,b,A
935,create,8/22/2022 12:48,8/22/2022 12:50,3,SH,liu,b,B
935,copy,8/22/2022 12:51,8/22/2022 12:52,3,BJ,zhang,a,B
935,delete,8/22/2022 12:57,8/22/2022 12:58,3,BJ,zhao,b,B
936,create,8/22/2022 13:20,8/22/2022 13:21,2,SH,zhang,b,A
936,modify,8/22/2022 13:25,8/22/2022 13:27,2,BJ,zhao,c,A
936,move,8/22/2022 13:32,8/22/2022 13:35,2,BJ,zhang,a,A
936,modify,8/22/2022 13:46,8/22/2022 13:48,2,BJ,li,a,A
936,copy,8/22/2022 13:54,8/22/2022 13:54,2,SH,li,b,A
936,move,8/22/2022 14:04,8/22/2022 14:07,2,SH,li,b,A
936,modify,8/22/2022 14:18,8/22/2022 14:21,2,BJ,liu,a,B
936,copy,8/22/2022 14:22,8/22/2022 14:22,2,BJ,liu,a,B
936,delete,8/22/2022 14:24,8/22/2022 14:24,2,BJ,liu,a,A
937,create,8/22/2022 13:50,8/22/2022 13:52,2,BJ,zhao,a,B
937,move,8/22/2022 14:02,8/22/2022 14:05,2,SH,li,a,B
937,modify,8/22/2022 14:13,8/22/2022 14:15,2,BJ,zhao,a,B
937,copy,8/22/2022 14:22,8/22/2022 14:23,2,SH,liu,a,B
937,delete,8/22/2022 14:30,8/22/2022 14:30,2,SH,zhao,a,B
938,create,8/22/2022 14:32,8/22/2022 14:34,1,BJ,li,c,A
938,write,8/22/2022 14:42,8/22/2022 14:45,1,SH,wang,a,A
938,rename,8/22/2022 14:54,8/22/2022 14:54,1,BJ,wang,a,A
938,modify,8/22/2022 15:03,8/22/2022 15:06,1,BJ,zhang,a,A
938,write,8/22/2022 15:07,8/22/2022 15:11,1,BJ,wang,c,A
938,move,8/22/2022 15:18,8/22/2022 15:21,1,BJ,liu,c,B
938,read,8/22/2022 15:37,8/22/2022 15:49,1,BJ,wang,a,A
938,read,8/22/2022 16:06,8/22/2022 16:29,1,SH,zhao,a,B
938,delete,8/22/2022 16:34,8/22/2022 16:34,1,SH,zhang,b,A
939,create,8/22/2022 14:53,8/22/2022 14:54,5,BJ,liu,a,B
939,modify,8/22/2022 15:00,8/22/2022 15:04,5,BJ,li,c,A
939,rename,8/22/2022 15:06,8/22/2022 15:06,5,BJ,wang,b,A
939,modify,8/22/2022 15:06,8/22/2022 15:09,5,SH,li,b,B
939,move,8/22/2022 15:17,8/22/2022 15:20,5,BJ,zhao,b,A
939,read,8/22/2022 15:41,8/22/2022 15:56,5,BJ,li,c,A
939,modify,8/22/2022 16:00,8/22/2022 16:02,5,SH,zhang,a,B
939,copy,8/22/2022 16:07,8/22/2022 16:07,5,BJ,zhao,b,A
939,write,8/22/2022 16:13,8/22/2022 16:16,5,SH,zhang,b,A
939,modify,8/22/2022 16:26,8/22/2022 16:29,5,BJ,zhao,c,B
939,write,8/22/2022 16:37,8/22/2022 16:40,5,SH,wang,c,A
939,read,8/22/2022 16:53,8/22/2022 17:16,5,SH,zhao,b,B
939,move,8/22/2022 17:17,8/22/2022 17:19,5,SH,li,a,B
939,write,8/22/2022 17:23,8/22/2022 17:27,5,SH,li,a,B
939,rename,8/22/2022 17:30,8/22/2022 17:30,5,SH,wang,c,A
939,modify,8/22/2022 17:33,8/22/2022 17:35,5,BJ,wang,a,A
939,move,8/22/2022 17:36,8/22/2022 17:38,5,BJ,zhang,a,A
939,read,8/22/2022 17:58,8/22/2022 18:18,5,BJ,zhang,b,A
939,modify,8/22/2022 18:25,8/22/2022 18:27,5,BJ,zhang,a,A
939,move,8/22/2022 18:32,8/22/2022 18:35,5,SH,li,b,A
939,read,8/22/2022 18:54,8/22/2022 19:07,5,SH,zhang,a,B
939,modify,8/22/2022 19:13,8/22/2022 19:16,5,BJ,liu,b,A
939,write,8/22/2022 19:20,8/22/2022 19:23,5,SH,li,b,B
939,read,8/22/2022 19:32,8/22/2022 19:45,5,BJ,wang,c,B
939,delete,8/22/2022 19:53,8/22/2022 19:53,5,SH,zhang,b,B
940,create,8/22/2022 16:14,8/22/2022 16:15,2,BJ,zhang,b,A
940,rename,8/22/2022 16:24,8/22/2022 16:24,2,SH,zhang,a,A
940,write,8/22/2022 16:29,8/22/2022 16:32,2,BJ,liu,c,B
941,create,8/22/2022 17:08,8/22/2022 17:10,3,SH,wang,b,A
941,write,8/22/2022 17:11,8/22/2022 17:14,3,BJ,zhang,c,A
941,rename,8/22/2022 17:17,8/22/2022 17:17,3,SH,zhang,b,A
941,write,8/22/2022 17:25,8/22/2022 17:29,3,SH,zhang,b,B
941,read,8/22/2022 17:44,8/22/2022 17:58,3,BJ,liu,c,A
941,delete,8/22/2022 18:06,8/22/2022 18:06,3,BJ,liu,b,A
942,create,8/22/2022 17:43,8/22/2022 17:44,4,BJ,zhang,c,A
942,write,8/22/2022 17:48,8/22/2022 17:51,4,SH,li,b,B
942,copy,8/22/2022 17:59,8/22/2022 17:59,4,SH,zhao,b,A
942,rename,8/22/2022 18:02,8/22/2022 18:02,4,BJ,zhang,b,A
942,write,8/22/2022 18:02,8/22/2022 18:06,4,SH,zhao,b,A
942,move,8/22/2022 18:13,8/22/2022 18:14,4,BJ,liu,b,B
942,read,8/22/2022 18:28,8/22/2022 18:47,4,SH,zhang,b,A
942,delete,8/22/2022 18:53,8/22/2022 18:53,4,BJ,liu,c,A
943,create,8/22/2022 18:01,8/22/2022 18:01,4,SH,li,b,A
943,modify,8/22/2022 18:11,8/22/2022 18:14,4,BJ,zhang,c,A
943,rename,8/22/2022 18:15,8/22/2022 18:15,4,SH,wang,b,B
943,rename,8/22/2022 18:23,8/22/2022 18:23,4,SH,zhao,c,A
943,modify,8/22/2022 18:26,8/22/2022 18:29,4,SH,wang,a,A
943,move,8/22/2022 18:31,8/22/2022 18:34,4,SH,liu,b,A
943,write,8/22/2022 18:44,8/22/2022 18:48,4,BJ,zhang,b,A
943,move,8/22/2022 18:49,8/22/2022 18:51,4,SH,liu,b,B
943,write,8/22/2022 18:54,8/22/2022 18:57,4,BJ,wang,a,B
943,move,8/22/2022 19:06,8/22/2022 19:09,4,SH,zhang,c,A
943,rename,8/22/2022 19:16,8/22/2022 19:17,4,SH,li,a,A
943,modify,8/22/2022 19:18,8/22/2022 19:20,4,SH,liu,a,B
943,copy,8/22/2022 19:28,8/22/2022 19:29,4,SH,zhang,a,B
943,read,8/22/2022 19:33,8/22/2022 19:45,4,BJ,zhao,b,B
943,copy,8/22/2022 19:50,8/22/2022 19:51,4,SH,zhao,c,B
943,write,8/22/2022 19:55,8/22/2022 19:58,4,SH,zhang,c,A
943,read,8/22/2022 20:22,8/22/2022 20:39,4,BJ,wang,b,A
943,move,8/22/2022 20:49,8/22/2022 20:51,4,SH,zhao,c,B
943,write,8/22/2022 20:54,8/22/2022 20:57,4,SH,li,b,A
943,rename,8/22/2022 20:58,8/22/2022 20:58,4,BJ,liu,a,B
943,read,8/22/2022 21:16,8/22/2022 21:38,4,BJ,li,c,A
943,modify,8/22/2022 21:44,8/22/2022 21:48,4,BJ,wang,a,A
943,write,8/22/2022 21:54,8/22/2022 21:57,4,BJ,wang,a,B
943,read,8/22/2022 22:11,8/22/2022 22:32,4,SH,zhang,c,B
943,delete,8/22/2022 22:35,8/22/2022 22:35,4,BJ,wang,a,A
944,create,8/22/2022 18:09,8/22/2022 18:10,1,SH,zhao,c,B
944,move,8/22/2022 18:10,8/22/2022 18:13,1,SH,zhang,c,B
944,write,8/22/2022 18:22,8/22/2022 18:25,1,SH,zhao,a,A
944,rename,8/22/2022 18:33,8/22/2022 18:33,1,BJ,wang,b,B
944,modify,8/22/2022 18:42,8/22/2022 18:45,1,SH,li,c,A
944,read,8/22/2022 19:02,8/22/2022 19:18,1,BJ,zhao,c,A
944,copy,8/22/2022 19:22,8/22/2022 19:22,1,BJ,li,c,B
944,delete,8/22/2022 19:27,8/22/2022 19:27,1,BJ,liu,a,A
945,create,8/22/2022 18:45,8/22/2022 18:47,3,BJ,wang,a,B
945,write,8/22/2022 18:56,8/22/2022 18:59,3,SH,zhao,b,A
945,move,8/22/2022 19:09,8/22/2022 19:11,3,SH,wang,c,B
945,write,8/22/2022 19:13,8/22/2022 19:17,3,BJ,zhao,c,A
945,move,8/22/2022 19:22,8/22/2022 19:24,3,BJ,wang,c,B
945,modify,8/22/2022 19:26,8/22/2022 19:29,3,BJ,liu,c,A
945,write,8/22/2022 19:32,8/22/2022 19:35,3,BJ,zhang,b,A
945,rename,8/22/2022 19:35,8/22/2022 19:36,3,BJ,wang,c,A
945,read,8/22/2022 19:45,8/22/2022 19:55,3,SH,zhang,b,B
945,write,8/22/2022 20:01,8/22/2022 20:05,3,BJ,li,a,A
945,move,8/22/2022 20:09,8/22/2022 20:11,3,BJ,li,a,A
945,write,8/22/2022 20:20,8/22/2022 20:23,3,BJ,zhang,a,B
945,modify,8/22/2022 20:31,8/22/2022 20:34,3,BJ,zhang,b,A
945,write,8/22/2022 20:42,8/22/2022 20:45,3,SH,zhao,a,B
945,modify,8/22/2022 20:50,8/22/2022 20:52,3,BJ,zhang,c,A
945,read,8/22/2022 21:05,8/22/2022 21:18,3,SH,zhang,b,B
945,delete,8/22/2022 21:26,8/22/2022 21:26,3,BJ,liu,b,A
946,create,8/22/2022 19:09,8/22/2022 19:10,3,SH,li,c,B
946,modify,8/22/2022 19:14,8/22/2022 19:16,3,SH,zhang,a,A
946,read,8/22/2022 19:30,8/22/2022 19:42,3,SH,zhao,b,B
946,modify,8/22/2022 19:44,8/22/2022 19:46,3,SH,wang,c,B
946,read,8/22/2022 20:02,8/22/2022 20:25,3,SH,liu,b,B
946,delete,8/22/2022 20:26,8/22/2022 20:26,3,SH,li,b,B
947,create,8/22/2022 19:03,8/22/2022 19:04,5,BJ,li,c,A
947,modify,8/22/2022 19:07,8/22/2022 19:10,5,SH,liu,b,B
947,move,8/22/2022 19:17,8/22/2022 19:20,5,BJ,wang,b,B
947,modify,8/22/2022 19:26,8/22/2022 19:27,5,SH,zhao,b,B
947,write,8/22/2022 19:38,8/22/2022 19:42,5,BJ,liu,a,B
947,rename,8/22/2022 19:45,8/22/2022 19:46,5,SH,wang,b,A
947,modify,8/22/2022 19:55,8/22/2022 19:57,5,BJ,zhao,b,B
947,rename,8/22/2022 20:01,8/22/2022 20:01,5,SH,zhao,a,B
947,read,8/22/2022 20:17,8/22/2022 20:36,5,BJ,zhao,c,A
947,delete,8/22/2022 20:40,8/22/2022 20:40,5,SH,wang,c,A
948,create,8/22/2022 21:49,8/22/2022 21:51,3,SH,zhao,b,A
948,move,8/22/2022 21:58,8/22/2022 22:01,3,BJ,wang,c,A
948,modify,8/22/2022 22:11,8/22/2022 22:13,3,SH,zhang,a,B
948,copy,8/22/2022 22:18,8/22/2022 22:18,3,BJ,wang,c,A
948,delete,8/22/2022 22:20,8/22/2022 22:20,3,BJ,zhang,a,B
949,create,8/22/2022 22:09,8/22/2022 22:10,4,BJ,zhang,b,B
949,copy,8/22/2022 22:15,8/22/2022 22:16,4,BJ,li,b,A
949,read,8/22/2022 22:21,8/22/2022 22:46,4,BJ,li,b,B
949,move,8/22/2022 22:51,8/22/2022 22:53,4,SH,zhang,c,A
949,read,8/22/2022 23:03,8/22/2022 23:26,4,SH,zhang,b,A
949,copy,8/22/2022 23:32,8/22/2022 23:32,4,SH,wang,c,A
949,delete,8/22/2022 23:35,8/22/2022 23:35,4,SH,li,c,B
950,create,8/22/2022 22:47,8/22/2022 22:48,3,SH,zhao,b,A
950,move,8/22/2022 22:55,8/22/2022 22:57,3,BJ,zhang,a,B
950,modify,8/22/2022 23:00,8/22/2022 23:03,3,SH,wang,c,B
950,rename,8/22/2022 23:04,8/22/2022 23:04,3,BJ,li,b,A
950,write,8/22/2022 23:09,8/22/2022 23:12,3,SH,li,a,B
950,rename,8/22/2022 23:16,8/22/2022 23:16,3,BJ,zhang,c,A
950,rename,8/22/2022 23:16,8/22/2022 23:17,3,SH,liu,c,A
950,modify,8/22/2022 23:23,8/22/2022 23:25,3,BJ,liu,a,A
950,write,8/22/2022 23:28,8/22/2022 23:32,3,SH,wang,b,B
950,read,8/22/2022 23:38,8/22/2022 23:56,3,SH,liu,c,A
950,move,8/23/2022 0:04,8/23/2022 0:06,3,SH,liu,c,B
950,move,8/23/2022 0:08,8/23/2022 0:12,3,SH,li,c,B
950,modify,8/23/2022 0:15,8/23/2022 0:17,3,SH,li,a,B
950,rename,8/23/2022 0:23,8/23/2022 0:23,3,BJ,wang,c,B
950,read,8/23/2022 0:46,8/23/2022 1:04,3,BJ,liu,b,B
950,move,8/23/2022 1:12,8/23/2022 1:14,3,SH,wang,c,B
950,write,8/23/2022 1:14,8/23/2022 1:18,3,BJ,zhang,b,A
950,modify,8/23/2022 1:22,8/23/2022 1:25,3,BJ,liu,a,B
950,read,8/23/2022 1:38,8/23/2022 2:00,3,BJ,zhao,a,B
950,delete,8/23/2022 2:01,8/23/2022 2:01,3,BJ,zhao,b,A
951,create,8/22/2022 22:47,8/22/2022 22:48,5,SH,li,b,A
951,copy,8/22/2022 22:49,8/22/2022 22:50,5,BJ,liu,a,A
951,copy,8/22/2022 22:56,8/22/2022 22:57,5,BJ,zhang,c,A
951,delete,8/22/2022 22:59,8/22/2022 22:59,5,BJ,zhao,a,A
952,create,8/22/2022 23:36,8/22/2022 23:37,3,BJ,wang,c,B
952,write,8/22/2022 23:39,8/22/2022 23:43,3,SH,wang,b,A
952,modify,8/22/2022 23:47,8/22/2022 23:50,3,BJ,zhao,c,A
952,write,8/23/2022 0:00,8/23/2022 0:03,3,SH,zhao,a,A
952,copy,8/23/2022 0:07,8/23/2022 0:08,3,SH,wang,a,A
952,rename,8/23/2022 0:13,8/23/2022 0:13,3,BJ,wang,b,A
952,write,8/23/2022 0:16,8/23/2022 0:20,3,SH,wang,b,B
952,read,8/23/2022 0:45,8/23/2022 1:02,3,BJ,zhao,b,A
952,delete,8/23/2022 1:04,8/23/2022 1:04,3,BJ,zhang,c,B
953,create,8/23/2022 0:52,8/23/2022 0:54,4,BJ,wang,a,A
953,read,8/23/2022 1:13,8/23/2022 1:34,4,SH,liu,b,A
953,move,8/23/2022 1:34,8/23/2022 1:37,4,BJ,li,b,B
953,rename,8/23/2022 1:41,8/23/2022 1:42,4,SH,zhang,b,A
953,write,8/23/2022 1:47,8/23/2022 1:50,4,BJ,li,b,B
953,move,8/23/2022 1:56,8/23/2022 1:58,4,BJ,zhang,a,B
953,modify,8/23/2022 1:58,8/23/2022 2:01,4,BJ,wang,b,B
953,move,8/23/2022 2:04,8/23/2022 2:06,4,SH,zhao,b,B
953,rename,8/23/2022 2:07,8/23/2022 2:08,4,SH,liu,c,A
953,read,8/23/2022 2:28,8/23/2022 2:49,4,BJ,zhang,b,B
953,read,8/23/2022 3:02,8/23/2022 3:18,4,BJ,liu,b,A
953,write,8/23/2022 3:28,8/23/2022 3:32,4,BJ,zhao,c,A
953,move,8/23/2022 3:34,8/23/2022 3:37,4,BJ,liu,b,A
953,modify,8/23/2022 3:44,8/23/2022 3:46,4,SH,zhao,b,B
953,rename,8/23/2022 3:51,8/23/2022 3:52,4,SH,liu,c,B
953,modify,8/23/2022 3:59,8/23/2022 4:01,4,BJ,liu,c,A
953,read,8/23/2022 4:11,8/23/2022 4:25,4,SH,zhao,b,A
953,copy,8/23/2022 4:30,8/23/2022 4:31,4,SH,zhao,b,B
953,delete,8/23/2022 4:38,8/23/2022 4:38,4,BJ,li,b,A
954,create,8/23/2022 1:05,8/23/2022 1:07,4,BJ,li,a,B
954,read,8/23/2022 1:14,8/23/2022 1:24,4,SH,zhao,a,A
954,modify,8/23/2022 1:31,8/23/2022 1:33,4,SH,li,c,B
954,read,8/23/2022 1:59,8/23/2022 2:21,4,BJ,li,b,A
954,write,8/23/2022 2:31,8/23/2022 2:35,4,SH,li,a,A
954,rename,8/23/2022 2:37,8/23/2022 2:37,4,SH,wang,c,A
954,modify,8/23/2022 2:43,8/23/2022 2:45,4,SH,wang,c,B
954,write,8/23/2022 2:45,8/23/2022 2:48,4,BJ,wang,c,B
954,read,8/23/2022 2:55,8/23/2022 3:08,4,BJ,li,c,B
954,move,8/23/2022 3:12,8/23/2022 3:14,4,BJ,liu,b,A
954,write,8/23/2022 3:19,8/23/2022 3:22,4,SH,wang,c,B
954,rename,8/23/2022 3:23,8/23/2022 3:24,4,BJ,zhao,b,A
954,read,8/23/2022 3:40,8/23/2022 3:56,4,SH,liu,a,B
954,modify,8/23/2022 3:56,8/23/2022 3:59,4,BJ,zhao,c,A
954,read,8/23/2022 4:02,8/23/2022 4:18,4,SH,zhang,c,A
954,copy,8/23/2022 4:24,8/23/2022 4:25,4,SH,wang,a,A
954,rename,8/23/2022 4:28,8/23/2022 4:28,4,SH,zhao,a,A
954,modify,8/23/2022 4:29,8/23/2022 4:31,4,SH,wang,a,A
954,rename,8/23/2022 4:35,8/23/2022 4:35,4,SH,wang,c,B
954,write,8/23/2022 4:41,8/23/2022 4:45,4,SH,zhang,a,A
954,read,8/23/2022 4:53,8/23/2022 5:04,4,SH,li,b,A
954,write,8/23/2022 5:05,8/23/2022 5:09,4,BJ,wang,a,B
